,pc,user,won
71488,50,43,pc
71489,49,50,user
71490,50,47,pc
71491,50,46,pc
71492,50,34,pc
71493,50,36,pc
71494,50,38,pc
71495,50,47,pc
71496,42,50,user
71497,49,50,user
71498,50,48,pc
71499,43,50,user
71500,50,36,pc
71501,50,27,pc
71502,50,40,pc
71503,50,24,pc
71504,50,18,pc
71505,42,50,user
71506,40,50,user
71507,50,48,pc
71508,50,36,pc
71509,50,32,pc
71510,50,38,pc
71511,50,32,pc
71512,46,50,user
71513,50,21,pc
71514,50,31,pc
71515,44,50,user
71516,43,50,user
71517,50,38,pc
71518,50,40,pc
71519,50,40,pc
71520,47,50,user
71521,47,50,user
71522,50,48,pc
71523,28,50,user
71524,50,31,pc
71525,41,50,user
71526,50,28,pc
71527,50,15,pc
71528,39,50,user
71529,43,50,user
71530,50,31,pc
71531,50,46,pc
71532,50,41,pc
71533,50,38,pc
71534,50,46,pc
71535,48,50,user
71536,50,46,pc
71537,50,28,pc
71538,50,19,pc
71539,50,37,pc
71540,38,50,user
71541,50,21,pc
71542,50,45,pc
71543,50,49,pc
71544,50,42,pc
71545,50,27,pc
71546,50,19,pc
71547,50,42,pc
71548,50,46,pc
71549,50,21,pc
71550,50,48,pc
71551,50,22,pc
71552,49,50,user
71553,35,50,user
71554,50,29,pc
71555,50,49,pc
71556,50,40,pc
71557,50,47,pc
71558,46,50,user
71559,50,36,pc
71560,50,41,pc
71561,44,50,user
71562,50,35,pc
71563,50,45,pc
71564,50,43,pc
71565,50,10,pc
71566,50,39,pc
71567,50,48,pc
71568,50,33,pc
71569,50,33,pc
71570,50,23,pc
71571,50,44,pc
71572,50,48,pc
71573,50,33,pc
71574,50,21,pc
71575,50,48,pc
71576,40,50,user
71577,35,50,user
71578,44,50,user
71579,50,42,pc
71580,48,50,user
71581,50,48,pc
71582,45,50,user
71583,50,16,pc
71584,38,50,user
71585,50,35,pc
71586,50,34,pc
71587,50,38,pc
71588,46,50,user
71589,50,35,pc
71590,45,50,user
71591,50,42,pc
71592,49,50,user
71593,50,30,pc
71594,35,50,user
71595,50,49,pc
71596,32,50,user
71597,50,29,pc
71598,40,50,user
71599,50,28,pc
71600,50,40,pc
71601,50,40,pc
71602,43,50,user
71603,50,15,pc
71604,45,50,user
71605,50,34,pc
71606,50,48,pc
71607,46,50,user
71608,50,31,pc
71609,50,47,pc
71610,34,50,user
71611,50,4,pc
71612,50,49,pc
71613,50,43,pc
71614,50,47,pc
71615,50,43,pc
71616,50,43,pc
71617,50,42,pc
71618,49,50,user
71619,50,42,pc
71620,50,49,pc
71621,50,31,pc
71622,50,39,pc
71623,50,39,pc
71624,50,2,pc
71625,41,50,user
71626,50,31,pc
71627,50,27,pc
71628,50,18,pc
71629,50,48,pc
71630,50,25,pc
71631,50,34,pc
71632,50,39,pc
71633,35,50,user
71634,38,50,user
71635,50,31,pc
71636,50,47,pc
71637,39,50,user
71638,44,50,user
71639,50,38,pc
71640,50,36,pc
71641,50,32,pc
71642,50,47,pc
71643,39,50,user
71644,46,50,user
71645,50,45,pc
71646,50,33,pc
71647,50,49,pc
71648,50,26,pc
71649,41,50,user
71650,37,50,user
71651,50,27,pc
71652,50,35,pc
71653,50,38,pc
71654,50,40,pc
71655,46,50,user
71656,40,50,user
71657,50,44,pc
71658,50,21,pc
71659,50,49,pc
71660,49,50,user
71661,50,36,pc
71662,46,50,user
71663,24,50,user
71664,50,38,pc
71665,50,36,pc
71666,50,38,pc
71667,50,24,pc
71668,50,35,pc
71669,50,29,pc
71670,50,42,pc
71671,50,45,pc
71672,50,17,pc
71673,50,29,pc
71674,37,50,user
71675,50,32,pc
71676,50,16,pc
71677,47,50,user
71678,50,41,pc
71679,50,45,pc
71680,45,50,user
71681,44,50,user
71682,50,37,pc
71683,50,37,pc
71684,50,31,pc
71685,36,50,user
71686,50,46,pc
71687,49,50,user
71688,50,38,pc
71689,49,50,user
71690,50,34,pc
71691,50,31,pc
71692,42,50,user
71693,50,49,pc
71694,50,29,pc
71695,50,37,pc
71696,50,18,pc
71697,50,34,pc
71698,50,48,pc
71699,50,36,pc
71700,50,45,pc
71701,49,50,user
71702,33,50,user
71703,50,30,pc
71704,50,45,pc
71705,49,50,user
71706,46,50,user
71707,40,50,user
71708,42,50,user
71709,50,27,pc
71710,50,34,pc
71711,50,48,pc
71712,50,42,pc
71713,50,35,pc
71714,44,50,user
71715,50,28,pc
71716,47,50,user
71717,29,50,user
71718,50,24,pc
71719,50,46,pc
71720,50,43,pc
71721,28,50,user
71722,50,43,pc
71723,43,50,user
71724,50,33,pc
71725,50,42,pc
71726,50,41,pc
71727,50,29,pc
71728,50,16,pc
71729,49,50,user
71730,48,50,user
71731,50,32,pc
71732,50,38,pc
71733,50,39,pc
71734,50,41,pc
71735,35,50,user
71736,38,50,user
71737,50,29,pc
71738,50,38,pc
71739,50,34,pc
71740,42,50,user
71741,50,39,pc
71742,50,31,pc
71743,48,50,user
71744,39,50,user
71745,50,42,pc
71746,50,23,pc
71747,50,35,pc
71748,50,6,pc
71749,50,30,pc
71750,44,50,user
71751,40,50,user
71752,50,26,pc
71753,50,35,pc
71754,48,50,user
71755,50,16,pc
71756,50,24,pc
71757,46,50,user
71758,50,44,pc
71759,50,46,pc
71760,44,50,user
71761,50,41,pc
71762,50,24,pc
71763,50,45,pc
71764,46,50,user
71765,38,50,user
71766,50,47,pc
71767,50,13,pc
71768,50,46,pc
71769,42,50,user
71770,50,44,pc
71771,49,50,user
71772,50,35,pc
71773,50,37,pc
71774,50,30,pc
71775,49,50,user
71776,40,50,user
71777,50,10,pc
71778,50,27,pc
71779,46,50,user
71780,50,38,pc
71781,50,45,pc
71782,50,29,pc
71783,50,44,pc
71784,33,50,user
71785,50,41,pc
71786,50,0,pc
71787,50,41,pc
71788,50,46,pc
71789,50,41,pc
71790,47,50,user
71791,50,15,pc
71792,50,40,pc
71793,50,20,pc
71794,50,43,pc
71795,50,44,pc
71796,44,50,user
71797,50,36,pc
71798,47,50,user
71799,50,36,pc
71800,47,50,user
71801,50,40,pc
71802,50,44,pc
71803,47,50,user
71804,50,31,pc
71805,49,50,user
71806,50,39,pc
71807,48,50,user
71808,50,45,pc
71809,45,50,user
71810,50,33,pc
71811,50,40,pc
71812,50,39,pc
71813,50,33,pc
71814,45,50,user
71815,50,49,pc
71816,50,22,pc
71817,35,50,user
71818,50,32,pc
71819,50,32,pc
71820,50,45,pc
71821,49,50,user
71822,50,26,pc
71823,38,50,user
71824,33,50,user
71825,50,43,pc
71826,50,39,pc
71827,50,43,pc
71828,50,38,pc
71829,48,50,user
71830,50,47,pc
71831,50,27,pc
71832,50,41,pc
71833,44,50,user
71834,50,42,pc
71835,50,43,pc
71836,50,11,pc
71837,50,49,pc
71838,50,37,pc
71839,50,49,pc
71840,48,50,user
71841,50,43,pc
71842,43,50,user
71843,50,49,pc
71844,50,45,pc
71845,50,32,pc
71846,50,47,pc
71847,35,50,user
71848,50,48,pc
71849,50,39,pc
71850,50,11,pc
71851,50,40,pc
71852,50,48,pc
71853,50,38,pc
71854,50,49,pc
71855,50,47,pc
71856,50,31,pc
71857,50,20,pc
71858,50,26,pc
71859,50,8,pc
71860,38,50,user
71861,50,40,pc
71862,50,23,pc
71863,50,44,pc
71864,50,44,pc
71865,50,47,pc
71866,41,50,user
71867,46,50,user
71868,49,50,user
71869,50,19,pc
71870,50,45,pc
71871,50,44,pc
71872,50,12,pc
71873,50,47,pc
71874,43,50,user
71875,48,50,user
71876,33,50,user
71877,44,50,user
71878,50,42,pc
71879,45,50,user
71880,42,50,user
71881,50,33,pc
71882,50,49,pc
71883,34,50,user
71884,33,50,user
71885,44,50,user
71886,50,18,pc
71887,50,27,pc
71888,50,12,pc
71889,50,48,pc
71890,50,40,pc
71891,50,40,pc
71892,50,45,pc
71893,50,38,pc
71894,50,47,pc
71895,48,50,user
71896,50,31,pc
71897,50,48,pc
71898,50,45,pc
71899,50,43,pc
71900,50,46,pc
71901,50,23,pc
71902,50,31,pc
71903,50,26,pc
71904,50,31,pc
71905,50,39,pc
71906,50,41,pc
71907,41,50,user
71908,49,50,user
71909,50,31,pc
71910,50,46,pc
71911,50,19,pc
71912,50,42,pc
71913,50,41,pc
71914,50,45,pc
71915,40,50,user
71916,35,50,user
71917,33,50,user
71918,35,50,user
71919,50,44,pc
71920,50,43,pc
71921,50,36,pc
71922,50,22,pc
71923,50,26,pc
71924,47,50,user
71925,50,31,pc
71926,50,44,pc
71927,50,4,pc
71928,50,41,pc
71929,50,31,pc
71930,50,42,pc
71931,50,11,pc
71932,50,41,pc
71933,44,50,user
71934,47,50,user
71935,50,29,pc
71936,50,35,pc
71937,44,50,user
71938,50,22,pc
71939,50,46,pc
71940,50,9,pc
71941,50,45,pc
71942,50,33,pc
71943,50,36,pc
71944,50,48,pc
71945,50,31,pc
71946,47,50,user
71947,50,29,pc
71948,47,50,user
71949,50,19,pc
71950,50,46,pc
71951,36,50,user
71952,34,50,user
71953,50,48,pc
71954,43,50,user
71955,46,50,user
71956,50,31,pc
71957,50,8,pc
71958,50,11,pc
71959,50,30,pc
71960,48,50,user
71961,50,22,pc
71962,50,49,pc
71963,50,46,pc
71964,50,37,pc
71965,50,40,pc
71966,50,48,pc
71967,47,50,user
71968,50,19,pc
71969,38,50,user
71970,50,46,pc
71971,50,33,pc
71972,50,38,pc
71973,50,28,pc
71974,49,50,user
71975,50,34,pc
71976,50,40,pc
71977,46,50,user
71978,50,43,pc
71979,50,8,pc
71980,50,40,pc
71981,50,36,pc
71982,50,34,pc
71983,50,32,pc
71984,50,43,pc
71985,50,47,pc
71986,50,37,pc
71987,50,44,pc
71988,50,42,pc
71989,50,35,pc
71990,50,40,pc
71991,50,30,pc
71992,50,28,pc
71993,50,26,pc
71994,50,44,pc
71995,50,35,pc
71996,50,28,pc
71997,50,3,pc
71998,50,40,pc
71999,50,45,pc
72000,50,38,pc
72001,50,34,pc
72002,50,24,pc
72003,49,50,user
72004,50,44,pc
72005,50,20,pc
72006,44,50,user
72007,50,34,pc
72008,50,47,pc
72009,50,34,pc
72010,50,38,pc
72011,50,2,pc
72012,50,8,pc
72013,50,40,pc
72014,50,32,pc
72015,50,29,pc
72016,50,29,pc
72017,50,32,pc
72018,50,37,pc
72019,50,41,pc
72020,50,32,pc
72021,50,40,pc
72022,50,28,pc
72023,50,37,pc
72024,50,11,pc
72025,50,40,pc
72026,50,26,pc
72027,50,38,pc
72028,43,50,user
72029,43,50,user
72030,50,45,pc
72031,50,34,pc
72032,50,27,pc
72033,50,2,pc
72034,45,50,user
72035,50,45,pc
72036,45,50,user
72037,50,43,pc
72038,50,20,pc
72039,50,41,pc
72040,45,50,user
72041,50,9,pc
72042,43,50,user
72043,48,50,user
72044,50,40,pc
72045,50,46,pc
72046,50,26,pc
72047,50,30,pc
72048,50,11,pc
72049,50,3,pc
72050,48,50,user
72051,50,46,pc
72052,50,35,pc
72053,46,50,user
72054,46,50,user
72055,46,50,user
72056,50,20,pc
72057,50,21,pc
72058,50,47,pc
72059,50,40,pc
72060,50,33,pc
72061,50,39,pc
72062,50,34,pc
72063,50,32,pc
72064,44,50,user
72065,50,36,pc
72066,50,36,pc
72067,41,50,user
72068,50,20,pc
72069,50,32,pc
72070,50,41,pc
72071,50,27,pc
72072,50,36,pc
72073,50,36,pc
72074,50,41,pc
72075,50,41,pc
72076,50,46,pc
72077,50,36,pc
72078,36,50,user
72079,48,50,user
72080,42,50,user
72081,48,50,user
72082,50,41,pc
72083,50,44,pc
72084,49,50,user
72085,50,47,pc
72086,50,40,pc
72087,34,50,user
72088,50,44,pc
72089,50,35,pc
72090,50,44,pc
72091,50,29,pc
72092,50,14,pc
72093,44,50,user
72094,34,50,user
72095,50,35,pc
72096,50,17,pc
72097,41,50,user
72098,50,30,pc
72099,50,31,pc
72100,50,42,pc
72101,47,50,user
72102,42,50,user
72103,50,23,pc
72104,44,50,user
72105,50,2,pc
72106,40,50,user
72107,50,46,pc
72108,50,41,pc
72109,50,26,pc
72110,50,34,pc
72111,50,27,pc
72112,50,30,pc
72113,50,41,pc
72114,50,28,pc
72115,50,49,pc
72116,50,49,pc
72117,50,46,pc
72118,47,50,user
72119,50,34,pc
72120,50,2,pc
72121,45,50,user
72122,50,6,pc
72123,50,44,pc
72124,50,35,pc
72125,44,50,user
72126,50,46,pc
72127,44,50,user
72128,50,42,pc
72129,50,48,pc
72130,50,45,pc
72131,50,9,pc
72132,50,24,pc
72133,50,37,pc
72134,47,50,user
72135,50,48,pc
72136,50,35,pc
72137,50,31,pc
72138,50,39,pc
72139,43,50,user
72140,50,37,pc
72141,50,36,pc
72142,39,50,user
72143,50,29,pc
72144,41,50,user
72145,50,44,pc
72146,50,48,pc
72147,43,50,user
72148,50,22,pc
72149,50,46,pc
72150,50,49,pc
72151,50,48,pc
72152,50,24,pc
72153,50,36,pc
72154,50,39,pc
72155,50,27,pc
72156,42,50,user
72157,50,36,pc
72158,50,35,pc
72159,50,36,pc
72160,50,44,pc
72161,27,50,user
72162,50,43,pc
72163,50,47,pc
72164,50,25,pc
72165,50,31,pc
72166,50,36,pc
72167,50,48,pc
72168,50,33,pc
72169,50,42,pc
72170,46,50,user
72171,50,26,pc
72172,50,36,pc
72173,50,42,pc
72174,50,45,pc
72175,50,40,pc
72176,41,50,user
72177,40,50,user
72178,50,44,pc
72179,50,29,pc
72180,50,46,pc
72181,50,47,pc
72182,50,44,pc
72183,50,26,pc
72184,50,32,pc
72185,50,23,pc
72186,42,50,user
72187,50,12,pc
72188,49,50,user
72189,50,35,pc
72190,50,46,pc
72191,38,50,user
72192,50,4,pc
72193,50,47,pc
72194,50,29,pc
72195,50,45,pc
72196,50,48,pc
72197,50,48,pc
72198,50,35,pc
72199,50,38,pc
72200,50,39,pc
72201,50,43,pc
72202,50,47,pc
72203,50,49,pc
72204,43,50,user
72205,50,38,pc
72206,50,36,pc
72207,43,50,user
72208,43,50,user
72209,50,40,pc
72210,43,50,user
72211,50,32,pc
72212,47,50,user
72213,50,48,pc
72214,42,50,user
72215,50,23,pc
72216,50,26,pc
72217,50,32,pc
72218,50,39,pc
72219,50,44,pc
72220,50,5,pc
72221,50,26,pc
72222,42,50,user
72223,50,31,pc
72224,43,50,user
72225,42,50,user
72226,50,34,pc
72227,50,39,pc
72228,42,50,user
72229,50,46,pc
72230,50,38,pc
72231,50,46,pc
72232,34,50,user
72233,50,44,pc
72234,50,35,pc
72235,49,50,user
72236,50,15,pc
72237,50,48,pc
72238,37,50,user
72239,45,50,user
72240,50,28,pc
72241,43,50,user
72242,50,22,pc
72243,50,41,pc
72244,50,38,pc
72245,50,36,pc
72246,50,48,pc
72247,50,45,pc
72248,50,24,pc
72249,33,50,user
72250,50,46,pc
72251,50,47,pc
72252,50,39,pc
72253,50,49,pc
72254,50,11,pc
72255,50,44,pc
72256,50,45,pc
72257,46,50,user
72258,50,36,pc
72259,29,50,user
72260,50,37,pc
72261,50,39,pc
72262,50,20,pc
72263,50,35,pc
72264,32,50,user
72265,50,11,pc
72266,48,50,user
72267,50,7,pc
72268,47,50,user
72269,46,50,user
72270,50,22,pc
72271,50,48,pc
72272,47,50,user
72273,20,50,user
72274,50,47,pc
72275,46,50,user
72276,50,43,pc
72277,50,42,pc
72278,50,39,pc
72279,39,50,user
72280,50,27,pc
72281,36,50,user
72282,50,45,pc
72283,50,49,pc
72284,50,37,pc
72285,50,20,pc
72286,50,38,pc
72287,50,22,pc
72288,47,50,user
72289,50,44,pc
72290,50,39,pc
72291,50,41,pc
72292,45,50,user
72293,50,28,pc
72294,50,39,pc
72295,50,48,pc
72296,50,46,pc
72297,50,16,pc
72298,50,32,pc
72299,50,31,pc
72300,50,40,pc
72301,50,49,pc
72302,50,31,pc
72303,50,49,pc
72304,50,26,pc
72305,46,50,user
72306,50,29,pc
72307,46,50,user
72308,50,41,pc
72309,50,42,pc
72310,50,37,pc
72311,50,22,pc
72312,50,32,pc
72313,50,17,pc
72314,50,48,pc
72315,50,41,pc
72316,18,50,user
72317,50,31,pc
72318,50,35,pc
72319,50,21,pc
72320,50,40,pc
72321,50,45,pc
72322,49,50,user
72323,50,41,pc
72324,50,13,pc
72325,50,49,pc
72326,50,47,pc
72327,50,47,pc
72328,50,5,pc
72329,39,50,user
72330,50,33,pc
72331,42,50,user
72332,27,50,user
72333,50,25,pc
72334,50,27,pc
72335,44,50,user
72336,50,42,pc
72337,50,36,pc
72338,50,44,pc
72339,50,38,pc
72340,50,25,pc
72341,50,37,pc
72342,50,47,pc
72343,45,50,user
72344,50,23,pc
72345,44,50,user
72346,50,39,pc
72347,50,34,pc
72348,42,50,user
72349,50,41,pc
72350,50,41,pc
72351,50,47,pc
72352,43,50,user
72353,50,47,pc
72354,44,50,user
72355,49,50,user
72356,50,45,pc
72357,50,47,pc
72358,50,10,pc
72359,50,43,pc
72360,50,33,pc
72361,50,24,pc
72362,50,37,pc
72363,42,50,user
72364,50,34,pc
72365,50,47,pc
72366,50,46,pc
72367,50,34,pc
72368,50,41,pc
72369,48,50,user
72370,50,47,pc
72371,50,31,pc
72372,50,48,pc
72373,50,31,pc
72374,50,8,pc
72375,41,50,user
72376,50,42,pc
72377,50,46,pc
72378,50,38,pc
72379,41,50,user
72380,39,50,user
72381,50,39,pc
72382,50,36,pc
72383,50,27,pc
72384,41,50,user
72385,50,37,pc
72386,50,16,pc
72387,50,36,pc
72388,38,50,user
72389,50,43,pc
72390,45,50,user
72391,50,45,pc
72392,50,43,pc
72393,49,50,user
72394,50,39,pc
72395,50,47,pc
72396,50,32,pc
72397,50,48,pc
72398,50,38,pc
72399,50,25,pc
72400,50,42,pc
72401,41,50,user
72402,47,50,user
72403,50,26,pc
72404,50,18,pc
72405,40,50,user
72406,47,50,user
72407,50,41,pc
72408,50,45,pc
72409,50,20,pc
72410,50,44,pc
72411,50,21,pc
72412,50,32,pc
72413,50,40,pc
72414,50,18,pc
72415,50,33,pc
72416,50,42,pc
72417,50,49,pc
72418,50,48,pc
72419,50,43,pc
72420,50,37,pc
72421,50,40,pc
72422,50,48,pc
72423,50,31,pc
72424,50,41,pc
72425,38,50,user
72426,50,34,pc
72427,50,16,pc
72428,50,9,pc
72429,50,28,pc
72430,47,50,user
72431,50,34,pc
72432,50,45,pc
72433,50,38,pc
72434,50,21,pc
72435,50,41,pc
72436,50,48,pc
72437,42,50,user
72438,50,29,pc
72439,42,50,user
72440,50,22,pc
72441,50,17,pc
72442,50,38,pc
72443,41,50,user
72444,50,40,pc
72445,50,47,pc
72446,50,35,pc
72447,47,50,user
72448,47,50,user
72449,50,34,pc
72450,50,31,pc
72451,50,42,pc
72452,50,32,pc
72453,50,44,pc
72454,44,50,user
72455,50,24,pc
72456,50,18,pc
72457,50,38,pc
72458,50,45,pc
72459,50,34,pc
72460,50,39,pc
72461,50,40,pc
72462,49,50,user
72463,50,43,pc
72464,50,41,pc
72465,33,50,user
72466,50,49,pc
72467,41,50,user
72468,50,34,pc
72469,50,48,pc
72470,50,20,pc
72471,50,31,pc
72472,48,50,user
72473,47,50,user
72474,40,50,user
72475,37,50,user
72476,50,33,pc
72477,50,17,pc
72478,50,46,pc
72479,50,30,pc
72480,44,50,user
72481,50,32,pc
72482,50,38,pc
72483,50,32,pc
72484,46,50,user
72485,46,50,user
72486,40,50,user
72487,50,38,pc
72488,50,45,pc
72489,41,50,user
72490,50,38,pc
72491,50,25,pc
72492,50,25,pc
72493,50,44,pc
72494,50,49,pc
72495,33,50,user
72496,50,37,pc
72497,50,18,pc
72498,44,50,user
72499,50,27,pc
72500,50,11,pc
72501,50,48,pc
72502,50,44,pc
72503,50,45,pc
72504,50,46,pc
72505,50,27,pc
72506,50,36,pc
72507,50,49,pc
72508,50,42,pc
72509,50,24,pc
72510,50,45,pc
72511,50,23,pc
72512,50,34,pc
72513,50,24,pc
72514,50,35,pc
72515,50,14,pc
72516,48,50,user
72517,50,46,pc
72518,50,22,pc
72519,50,44,pc
72520,36,50,user
72521,50,2,pc
72522,50,45,pc
72523,44,50,user
72524,50,33,pc
72525,50,48,pc
72526,50,11,pc
72527,50,36,pc
72528,50,47,pc
72529,50,41,pc
72530,50,34,pc
72531,50,23,pc
72532,50,25,pc
72533,50,26,pc
72534,50,35,pc
72535,38,50,user
72536,50,41,pc
72537,50,5,pc
72538,50,24,pc
72539,49,50,user
72540,46,50,user
72541,45,50,user
72542,50,28,pc
72543,50,31,pc
72544,50,30,pc
72545,50,36,pc
72546,50,14,pc
72547,50,23,pc
72548,50,35,pc
72549,50,33,pc
72550,50,5,pc
72551,50,17,pc
72552,50,25,pc
72553,50,40,pc
72554,50,47,pc
72555,50,18,pc
72556,50,37,pc
72557,50,44,pc
72558,50,39,pc
72559,50,48,pc
72560,48,50,user
72561,50,36,pc
72562,49,50,user
72563,50,45,pc
72564,44,50,user
72565,50,40,pc
72566,50,33,pc
72567,50,39,pc
72568,50,42,pc
72569,50,27,pc
72570,50,42,pc
72571,42,50,user
72572,50,38,pc
72573,47,50,user
72574,44,50,user
72575,34,50,user
72576,50,32,pc
72577,50,31,pc
72578,50,38,pc
72579,50,17,pc
72580,43,50,user
72581,50,37,pc
72582,50,2,pc
72583,50,24,pc
72584,45,50,user
72585,50,34,pc
72586,50,28,pc
72587,50,34,pc
72588,49,50,user
72589,47,50,user
72590,49,50,user
72591,50,18,pc
72592,50,25,pc
72593,50,35,pc
72594,50,46,pc
72595,50,47,pc
72596,50,34,pc
72597,50,46,pc
72598,50,26,pc
72599,50,35,pc
72600,50,48,pc
72601,44,50,user
72602,50,28,pc
72603,50,45,pc
72604,50,20,pc
72605,50,48,pc
72606,50,37,pc
72607,40,50,user
72608,50,27,pc
72609,48,50,user
72610,32,50,user
72611,50,44,pc
72612,50,31,pc
72613,50,31,pc
72614,50,47,pc
72615,42,50,user
72616,50,38,pc
72617,50,47,pc
72618,50,45,pc
72619,50,31,pc
72620,35,50,user
72621,50,21,pc
72622,50,34,pc
72623,41,50,user
72624,50,28,pc
72625,43,50,user
72626,50,33,pc
72627,50,47,pc
72628,50,28,pc
72629,50,28,pc
72630,50,23,pc
72631,35,50,user
72632,50,44,pc
72633,50,33,pc
72634,50,41,pc
72635,50,42,pc
72636,50,40,pc
72637,40,50,user
72638,50,35,pc
72639,50,41,pc
72640,50,46,pc
72641,49,50,user
72642,43,50,user
72643,50,19,pc
72644,50,10,pc
72645,50,17,pc
72646,47,50,user
72647,50,45,pc
72648,47,50,user
72649,50,43,pc
72650,50,41,pc
72651,50,35,pc
72652,50,33,pc
72653,34,50,user
72654,50,44,pc
72655,39,50,user
72656,41,50,user
72657,37,50,user
72658,50,40,pc
72659,50,38,pc
72660,50,36,pc
72661,50,40,pc
72662,47,50,user
72663,50,47,pc
72664,50,28,pc
72665,50,28,pc
72666,50,39,pc
72667,50,46,pc
72668,50,45,pc
72669,50,32,pc
72670,50,26,pc
72671,50,32,pc
72672,50,48,pc
72673,50,46,pc
72674,50,25,pc
72675,50,33,pc
72676,50,49,pc
72677,50,44,pc
72678,50,38,pc
72679,41,50,user
72680,50,35,pc
72681,50,31,pc
72682,50,44,pc
72683,50,48,pc
72684,50,49,pc
72685,46,50,user
72686,50,38,pc
72687,50,47,pc
72688,50,43,pc
72689,50,34,pc
72690,50,34,pc
72691,50,43,pc
72692,50,37,pc
72693,50,42,pc
72694,50,43,pc
72695,50,4,pc
72696,38,50,user
72697,50,38,pc
72698,47,50,user
72699,50,39,pc
72700,50,18,pc
72701,50,31,pc
72702,47,50,user
72703,50,26,pc
72704,42,50,user
72705,48,50,user
72706,50,18,pc
72707,44,50,user
72708,45,50,user
72709,44,50,user
72710,50,41,pc
72711,50,49,pc
72712,50,46,pc
72713,50,45,pc
72714,50,44,pc
72715,50,37,pc
72716,50,45,pc
72717,50,27,pc
72718,50,44,pc
72719,47,50,user
72720,43,50,user
72721,50,36,pc
72722,48,50,user
72723,50,45,pc
72724,50,24,pc
72725,50,44,pc
72726,43,50,user
72727,47,50,user
72728,50,33,pc
72729,35,50,user
72730,50,34,pc
72731,41,50,user
72732,50,44,pc
72733,45,50,user
72734,36,50,user
72735,50,32,pc
72736,50,18,pc
72737,46,50,user
72738,50,43,pc
72739,41,50,user
72740,50,7,pc
72741,50,27,pc
72742,50,27,pc
72743,50,49,pc
72744,45,50,user
72745,50,35,pc
72746,50,42,pc
72747,50,13,pc
72748,45,50,user
72749,50,35,pc
72750,50,16,pc
72751,50,46,pc
72752,50,37,pc
72753,50,34,pc
72754,50,20,pc
72755,42,50,user
72756,50,44,pc
72757,50,39,pc
72758,50,12,pc
72759,48,50,user
72760,43,50,user
72761,50,36,pc
72762,50,46,pc
72763,41,50,user
72764,50,45,pc
72765,50,18,pc
72766,50,42,pc
72767,49,50,user
72768,45,50,user
72769,50,28,pc
72770,25,50,user
72771,50,4,pc
72772,49,50,user
72773,50,48,pc
72774,50,31,pc
72775,50,33,pc
72776,50,43,pc
72777,50,28,pc
72778,50,43,pc
72779,32,50,user
72780,42,50,user
72781,47,50,user
72782,50,8,pc
72783,50,46,pc
72784,50,33,pc
72785,50,27,pc
72786,50,15,pc
72787,49,50,user
72788,43,50,user
72789,50,39,pc
72790,50,49,pc
72791,47,50,user
72792,39,50,user
72793,46,50,user
72794,50,49,pc
72795,36,50,user
72796,50,45,pc
72797,31,50,user
72798,50,30,pc
72799,50,10,pc
72800,50,31,pc
72801,50,20,pc
72802,41,50,user
72803,50,24,pc
72804,50,47,pc
72805,50,43,pc
72806,32,50,user
72807,50,28,pc
72808,50,45,pc
72809,50,43,pc
72810,50,49,pc
72811,50,43,pc
72812,40,50,user
72813,50,31,pc
72814,38,50,user
72815,50,44,pc
72816,50,47,pc
72817,50,29,pc
72818,50,24,pc
72819,50,29,pc
72820,50,43,pc
72821,26,50,user
72822,50,41,pc
72823,50,33,pc
72824,50,38,pc
72825,50,27,pc
72826,50,29,pc
72827,48,50,user
72828,47,50,user
72829,50,44,pc
72830,50,30,pc
72831,43,50,user
72832,50,44,pc
72833,50,27,pc
72834,50,43,pc
72835,50,43,pc
72836,44,50,user
72837,50,29,pc
72838,50,30,pc
72839,50,12,pc
72840,40,50,user
72841,50,40,pc
72842,33,50,user
72843,50,47,pc
72844,50,47,pc
72845,50,42,pc
72846,47,50,user
72847,50,44,pc
72848,50,39,pc
72849,42,50,user
72850,44,50,user
72851,50,37,pc
72852,32,50,user
72853,50,45,pc
72854,50,47,pc
72855,50,28,pc
72856,45,50,user
72857,50,28,pc
72858,47,50,user
72859,50,22,pc
72860,49,50,user
72861,50,43,pc
72862,49,50,user
72863,50,39,pc
72864,50,22,pc
72865,42,50,user
72866,50,28,pc
72867,50,35,pc
72868,50,49,pc
72869,50,32,pc
72870,50,26,pc
72871,50,41,pc
72872,47,50,user
72873,50,49,pc
72874,50,32,pc
72875,50,11,pc
72876,42,50,user
72877,50,14,pc
72878,50,40,pc
72879,50,23,pc
72880,50,21,pc
72881,50,31,pc
72882,50,27,pc
72883,50,45,pc
72884,43,50,user
72885,50,37,pc
72886,50,46,pc
72887,50,49,pc
72888,50,39,pc
72889,44,50,user
72890,50,42,pc
72891,50,27,pc
72892,50,44,pc
72893,50,44,pc
72894,50,46,pc
72895,50,33,pc
72896,50,36,pc
72897,44,50,user
72898,50,43,pc
72899,50,47,pc
72900,50,5,pc
72901,50,45,pc
72902,50,23,pc
72903,50,40,pc
72904,50,46,pc
72905,50,46,pc
72906,50,28,pc
72907,47,50,user
72908,50,45,pc
72909,50,48,pc
72910,40,50,user
72911,50,46,pc
72912,50,11,pc
72913,44,50,user
72914,50,46,pc
72915,50,42,pc
72916,50,38,pc
72917,50,45,pc
72918,47,50,user
72919,50,32,pc
72920,50,43,pc
72921,42,50,user
72922,50,47,pc
72923,34,50,user
