acceptability_1;confidence_1;distress_1;acceptability_2;confidence_2;distress_2;acceptability_3;confidence_3;distress_3;acceptability_4;confidence_4;distress_4;acceptability_5;confidence_5;distress_5;acceptability_6;confidence_6;distress_6;acceptability_7;confidence_7;distress_7;scenarios_order;condition;1_oxford_1;1_oxford_2;1_oxford_3;1_oxford_4;1_oxford_5;1_oxford_6;1_oxford_7;1_oxford_8;1_oxford_9;oxford_order;age;gender;country;covid;openness;conscientiousness;extraversion;agreeableness;neuroticism;timestamp
100;100;1;100;100;0;5;100;1;100;56;100;3;100;3;100;100;0;-999;-999;-999;435126;4;1;4;4;5;7;5;4;7;4;945268371;38;2;11;3;35;43;28;30;14;07/05/2020 21:39
0;100;100;100;71;100;63;0;100;38;45;100;100;100;0;40;61;100;-999;-999;-999;431256;4;3;3;7;7;5;1;2;1;4;395147628;24;1;11;-999;;;;;;07/05/2020 21:40
78;68;100;80;20;100;63;19;65;18;77;82;40;18;100;78;36;100;-999;-999;-999;241536;4;2;4;7;6;6;2;1;5;5;146592738;27;1;11;3;42;25;31;35;33;07/05/2020 21:41
74;61;99;24;41;71;69;61;25;88;42;71;0;71;86;91;70;84;-999;-999;-999;243156;4;2;4;4;2;6;2;3;3;2;752196843;18;1;11;3;34;35;34;34;17;07/05/2020 21:41
41;59;77;64;40;72;59;60;75;35;63;42;86;76;31;-999;-999;-999;33;34;74;745132;1;3;5;5;3;7;2;4;2;2;382475619;31;1;11;-999;42;33;35;31;18;07/05/2020 21:41
34;64;92;76;75;98;100;100;65;72;69;100;19;78;70;-999;-999;-999;78;79;100;325417;3;3;2;5;4;7;6;1;5;3;148562937;24;1;11;-999;37;33;17;37;26;07/05/2020 21:41
0;100;100;1;68;100;100;50;8;0;100;10;100;100;50;46;45;45;-999;-999;-999;254136;4;5;7;7;1;1;1;1;1;1;634258917;50;1;11;-999;45;32;30;33;31;07/05/2020 21:41
64;32;100;100;100;20;44;63;100;0;100;100;0;100;69;-999;-999;-999;2;100;100;134527;3;2;2;2;7;2;2;1;4;3;271863459;17;2;11;3;;;;;;07/05/2020 21:41
100;69;63;100;100;0;100;100;0;100;100;100;100;100;16;100;99;1;-999;-999;-999;614352;2;6;5;6;6;6;5;3;1;6;957238416;35;2;11;3;;;;;;07/05/2020 21:42
0;93;90;40;40;79;78;73;22;100;92;17;0;93;14;-999;-999;-999;20;83;84;753124;1;3;5;2;2;2;2;5;5;5;341827956;33;1;11;-999;34;32;23;33;13;07/05/2020 21:43
78;73;100;75;36;74;71;69;100;100;100;100;100;41;100;100;32;100;-999;-999;-999;243156;4;7;6;7;1;4;4;7;1;7;273196854;35;1;11;3;40;43;30;34;14;07/05/2020 21:43
19;88;100;54;54;100;78;67;100;100;100;60;76;74;100;-999;-999;-999;35;51;100;732415;1;4;5;5;5;4;3;1;1;5;659847123;25;1;11;-999;;;;;;07/05/2020 21:44
7;23;100;100;100;100;86;56;100;6;97;100;100;62;100;89;100;100;-999;-999;-999;651423;2;4;1;1;1;6;1;5;1;1;634527918;53;6;11;-999;;;;;;07/05/2020 21:44
48;50;83;21;48;65;34;43;71;73;74;90;78;59;48;-999;-999;-999;0;47;100;724135;1;4;1;1;3;3;5;5;2;3;289461375;51;1;11;-999;33;35;31;32;15;07/05/2020 21:45
23;37;84;61;36;100;69;75;85;100;76;95;76;36;100;-999;-999;-999;100;100;100;712453;1;5;6;4;1;4;2;2;5;4;263185497;20;1;11;-999;34;28;19;38;30;07/05/2020 21:46
100;100;100;100;100;0;100;100;18;100;100;75;0;100;0;-999;-999;-999;0;100;75;723451;1;1;7;7;1;7;5;7;1;3;981357624;35;2;11;-999;;;;;;07/05/2020 21:46
27;58;100;80;77;30;58;31;63;100;83;100;69;38;73;37;57;100;-999;-999;-999;154236;4;2;2;4;5;5;1;3;3;2;761498352;28;1;11;3;39;32;27;34;26;07/05/2020 21:46
4;0;100;0;95;100;98;98;5;97;98;100;1;96;97;100;99;98;-999;-999;-999;615432;2;4;4;5;7;7;7;2;7;7;341965872;28;2;11;3;;;;;;07/05/2020 21:47
100;100;100;100;100;100;91;100;0;0;100;0;0;100;100;100;100;96;-999;-999;-999;634152;2;4;4;4;1;4;1;2;1;4;678931452;63;2;11;-999;;;;;;07/05/2020 21:47
20;83;100;12;55;90;99;98;62;100;32;100;81;76;99;-999;-999;-999;2;100;100;243157;3;1;1;3;3;5;1;3;1;2;397845126;39;1;11;3;29;42;25;39;20;07/05/2020 21:47
70;36;100;100;90;68;30;74;41;100;15;89;21;88;25;100;91;93;-999;-999;-999;641523;2;5;4;2;2;3;5;2;5;5;543127896;51;2;11;-999;;;;;;07/05/2020 21:47
75;60;100;0;87;25;100;100;33;100;2;97;100;100;34;100;25;100;-999;-999;-999;135246;4;7;5;5;2;7;1;4;5;1;953874126;25;1;11;3;;;;;;07/05/2020 21:48
0;0;98;3;100;2;100;100;100;1;99;1;100;100;100;-999;-999;-999;0;100;100;735124;1;7;7;7;7;7;3;2;6;1;649871253;33;1;11;-999;46;36;34;40;13;07/05/2020 21:48
28;28;100;100;100;24;100;100;100;0;100;76;100;24;100;-999;-999;-999;0;0;100;214537;3;1;6;5;7;4;1;1;6;4;469285371;23;1;11;-999;;;;;;07/05/2020 21:48
0;100;100;100;100;28;100;100;100;100;100;100;100;100;0;0;27;100;-999;-999;-999;642531;2;5;5;5;7;7;5;5;3;6;754263918;31;1;11;-999;;;;;;07/05/2020 21:49
64;61;100;86;100;13;83;100;73;35;34;78;12;83;69;-999;-999;-999;0;100;57;314257;3;3;2;5;3;6;5;5;1;4;289467153;25;2;11;-999;37;28;21;31;21;07/05/2020 21:49
71;73;61;0;100;0;35;65;45;71;63;65;0;100;30;-999;-999;-999;69;70;37;754231;1;5;5;4;6;6;5;5;1;4;389421675;37;2;11;-999;;;;;;07/05/2020 21:49
71;62;79;91;91;30;23;73;73;12;76;42;97;100;0;72;31;100;-999;-999;-999;612453;2;1;1;6;6;5;1;2;1;2;139684752;28;1;11;-999;;;;;;07/05/2020 21:50
17;73;90;100;83;51;78;100;10;74;38;100;10;80;25;100;48;100;-999;-999;-999;623451;2;1;1;6;5;4;1;4;1;6;139625847;34;1;11;-999;;;;;;07/05/2020 21:50
3;100;0;0;98;100;0;100;100;100;100;77;0;100;0;0;100;100;-999;-999;-999;321546;4;1;1;7;1;1;1;1;3;1;638259741;28;2;11;-999;;;;;;07/05/2020 21:50
40;70;100;38;42;67;51;93;35;23;70;36;72;84;40;62;22;74;-999;-999;-999;652314;2;1;5;5;5;5;1;3;1;5;814762395;44;1;11;3;42;34;33;27;23;07/05/2020 21:51
0;100;100;100;100;7;100;100;100;0;0;100;100;98;98;99;0;100;-999;-999;-999;654132;2;4;2;6;6;3;1;5;5;4;418375296;43;1;11;-999;;;;;;07/05/2020 21:52
4;100;2;1;100;0;76;100;4;100;100;24;2;99;2;-999;-999;-999;9;100;100;743512;1;5;1;7;5;4;1;1;1;1;365829417;30;1;11;-999;46;44;20;39;12;07/05/2020 21:52
93;87;14;8;95;18;89;66;85;20;49;84;0;100;0;92;79;67;-999;-999;-999;621543;2;5;6;6;4;4;6;7;6;6;261957384;34;2;11;-999;35;25;35;29;16;07/05/2020 21:53
21;73;100;0;100;0;100;100;13;0;100;61;0;100;13;100;75;100;-999;-999;-999;615324;2;6;2;4;7;5;6;7;5;5;374916582;36;2;27;1;;;;;;07/05/2020 21:53
72;74;78;29;84;61;2;2;82;79;29;100;72;70;100;72;40;100;-999;-999;-999;615423;2;3;4;3;2;4;5;5;2;5;467831925;23;1;11;-999;29;30;25;28;31;07/05/2020 21:53
73;39;91;71;36;88;92;88;83;87;67;77;33;54;82;77;29;87;-999;-999;-999;653241;2;6;3;3;3;6;5;5;5;6;475923618;53;1;11;3;32;40;33;35;21;07/05/2020 21:53
24;79;100;60;64;74;100;100;79;0;100;100;43;59;100;-999;-999;-999;0;100;100;751432;1;4;4;5;7;6;5;1;4;4;539174268;26;1;11;-999;37;40;30;38;20;07/05/2020 21:53
69;71;90;14;71;12;49;73;81;38;40;50;11;76;57;-999;-999;-999;73;23;89;512347;3;6;5;6;2;7;5;6;5;5;378265941;30;2;11;2;40;33;32;26;23;07/05/2020 21:54
27;66;84;0;89;27;88;81;37;19;74;21;1;99;1;-999;-999;-999;19;54;74;715243;1;5;2;3;6;5;1;5;1;1;825693174;43;2;11;-999;;;;;;07/05/2020 21:54
0;100;100;100;100;100;100;100;100;0;100;100;99;0;100;1;100;100;-999;-999;-999;541236;4;4;4;5;4;7;4;4;4;1;817362495;40;1;11;-999;;;;;;07/05/2020 21:55
86;49;100;4;98;0;0;76;80;83;62;100;100;80;100;-999;-999;-999;0;70;100;512347;3;4;6;3;2;5;5;1;1;2;392164587;24;1;11;3;;;;;;07/05/2020 21:55
50;53;100;0;100;18;75;100;100;0;100;100;0;84;100;-999;-999;-999;0;100;100;725413;1;1;1;4;1;5;5;6;7;6;348197652;54;2;11;-999;;;;;;07/05/2020 21:56
100;100;0;0;100;0;100;100;0;100;100;100;0;100;0;0;100;0;-999;-999;-999;641532;2;1;1;7;4;4;7;7;7;7;759234681;35;2;11;-999;;;;;;07/05/2020 21:57
76;54;100;97;87;16;74;32;33;100;73;99;24;25;67;-999;-999;-999;49;19;98;714523;1;5;4;3;5;6;1;4;1;2;631254897;37;1;11;-999;33;25;19;39;14;07/05/2020 21:57
100;100;100;3;100;0;9;100;0;100;99;100;0;90;100;100;97;100;-999;-999;-999;452316;4;1;1;4;1;4;1;7;7;7;217359864;27;2;11;-999;;;;;;07/05/2020 21:57
24;31;65;36;35;36;74;58;64;73;59;38;67;34;68;-999;-999;-999;24;74;72;135247;3;3;3;3;6;5;2;4;5;2;821957346;26;1;11;-999;36;24;13;31;21;07/05/2020 21:57
100;100;100;100;100;0;100;24;74;100;100;100;100;100;100;0;100;100;-999;-999;-999;652134;2;4;4;7;4;4;1;1;1;1;819365427;54;2;11;3;;;;;;07/05/2020 21:57
5;93;58;9;76;74;92;68;67;32;31;94;8;84;60;-999;-999;-999;28;63;100;321457;3;3;7;4;3;5;2;7;3;2;642783159;27;2;11;-999;;;;;;07/05/2020 21:57
71;76;77;99;100;9;20;76;39;69;69;70;67;68;70;-999;-999;-999;5;99;99;453127;3;2;1;2;4;2;1;1;1;2;478312569;38;1;11;-999;41;36;21;27;25;07/05/2020 21:57
100;73;99;0;88;0;100;100;96;100;100;100;100;100;100;100;100;100;-999;-999;-999;645213;2;4;5;6;7;7;4;5;4;5;472813569;18;1;11;3;;;;;;07/05/2020 21:58
74;57;62;100;75;80;79;79;27;25;51;73;0;100;0;100;76;99;-999;-999;-999;615423;2;4;5;5;5;4;1;5;6;3;178643295;53;1;11;-999;;;;;;07/05/2020 21:58
1;100;0;0;100;0;100;100;100;0;100;100;100;100;80;-999;-999;-999;0;100;100;543127;3;5;7;7;1;5;5;6;4;6;352916847;23;1;11;2;;;;;;07/05/2020 21:58
0;100;100;100;100;45;100;100;100;100;100;100;28;65;100;67;0;100;-999;-999;-999;245136;4;3;3;5;5;3;3;7;4;2;894735162;23;1;11;3;;;;;;07/05/2020 21:58
9;70;100;100;67;100;38;49;100;50;51;100;100;100;100;-999;-999;-999;0;51;100;724315;1;1;1;7;5;2;1;1;1;1;418269375;18;4;11;-999;35;17;22;36;26;07/05/2020 21:58
74;67;100;26;60;61;39;66;59;57;40;100;21;67;62;92;9;100;-999;-999;-999;635241;2;1;3;5;3;4;4;3;2;5;627154983;39;1;11;-999;;;;;;07/05/2020 21:59
69;0;100;32;12;100;29;68;100;100;100;5;21;70;100;100;2;100;-999;-999;-999;643152;2;1;5;7;3;5;3;4;4;4;398527146;23;1;11;2;;;;;;07/05/2020 21:59
0;100;100;53;60;70;100;89;40;75;73;100;43;63;67;71;40;100;-999;-999;-999;614325;2;3;5;4;4;4;1;1;2;5;743618259;26;1;27;3;;;;;;07/05/2020 21:59
0;100;100;100;100;100;100;100;100;100;100;100;100;100;100;-999;-999;-999;0;100;100;714325;1;7;7;7;7;7;1;1;1;7;637812495;38;1;11;-999;39;27;20;25;32;07/05/2020 21:59
0;0;0;0;100;0;0;100;0;0;100;0;0;100;0;0;100;0;-999;-999;-999;632154;2;1;4;1;1;7;1;1;1;4;972468513;40;2;11;3;;;;;;07/05/2020 22:00
0;95;68;100;100;27;81;74;100;10;91;36;42;82;52;28;80;84;-999;-999;-999;521346;4;1;1;1;1;1;1;6;1;2;753426891;34;1;140;2;37;23;25;27;20;07/05/2020 22:00
1;99;5;98;96;4;3;100;99;4;97;0;1;3;95;-999;-999;-999;2;94;0;324157;3;1;1;6;1;6;1;1;1;1;571463892;49;2;11;2;46;35;19;38;21;07/05/2020 22:00
100;100;0;30;72;100;100;50;77;65;66;100;100;100;0;0;0;100;-999;-999;-999;214536;4;3;3;1;1;7;4;4;1;4;961847325;27;2;11;-999;;;;;;07/05/2020 22:01
86;78;100;95;89;24;87;62;100;100;100;100;7;64;93;-999;-999;-999;7;64;100;745213;1;3;4;5;6;6;1;1;1;2;458239176;60;1;11;-999;;;;;;07/05/2020 22:01
50;100;100;0;100;0;100;18;0;0;100;0;0;100;0;-999;-999;-999;0;100;34;751423;1;1;1;1;1;7;1;7;1;1;273946581;22;2;11;-999;37;19;25;33;24;07/05/2020 22:01
0;25;100;100;83;100;100;100;100;100;90;100;100;74;100;100;0;100;-999;-999;-999;431526;4;7;2;2;1;5;4;6;1;2;178253694;34;2;11;2;35;37;19;33;23;07/05/2020 22:01
34;64;100;12;71;38;100;100;23;82;73;77;59;0;100;63;0;100;-999;-999;-999;612435;2;7;1;6;5;5;1;3;1;4;517846932;23;1;11;-999;46;34;16;36;24;07/05/2020 22:02
72;70;100;12;68;68;74;82;100;99;98;100;35;55;100;-999;-999;-999;4;99;100;451237;3;3;6;1;1;1;1;1;1;1;516784923;61;1;11;3;;;;;;07/05/2020 22:02
23;26;90;79;79;20;79;64;53;30;29;88;19;73;94;90;82;91;-999;-999;-999;624351;2;5;4;7;5;5;3;2;1;3;395742861;29;2;11;-999;36;31;21;32;28;07/05/2020 22:03
100;100;100;0;50;34;100;64;0;100;100;0;0;100;0;100;98;2;-999;-999;-999;625134;2;1;1;1;1;1;1;6;6;5;918674532;22;2;11;-999;;;;;;07/05/2020 22:03
0;100;90;99;100;100;19;99;79;0;100;13;90;90;96;87;82;100;-999;-999;-999;523416;4;1;1;1;1;2;1;1;1;1;572613948;69;1;11;-999;;;;;;07/05/2020 22:04
61;56;57;100;100;0;0;61;70;21;72;93;60;31;86;-999;-999;-999;0;100;0;321457;3;4;4;6;2;4;1;1;2;5;985143276;31;2;11;-999;;;;;;07/05/2020 22:04
0;100;0;82;76;67;100;100;0;100;100;100;31;69;69;-999;-999;-999;0;100;100;245137;3;1;5;7;4;7;1;4;1;1;197256843;23;1;11;-999;;;;;;07/05/2020 22:04
100;99;100;40;44;0;0;100;0;100;100;100;0;100;91;100;41;100;-999;-999;-999;614523;2;1;7;7;6;5;4;5;7;6;926178354;21;1;11;3;;;;;;07/05/2020 22:04
100;100;24;100;73;20;100;89;0;100;100;97;4;0;100;100;99;89;-999;-999;-999;532416;4;7;5;6;6;6;6;5;6;6;219678453;43;2;11;-999;;;;;;07/05/2020 22:05
21;73;100;14;79;64;52;61;58;100;68;100;22;68;71;67;60;96;-999;-999;-999;641523;2;4;3;6;7;5;4;7;3;6;698724135;21;1;11;-999;34;37;32;33;31;07/05/2020 22:05
43;23;98;14;84;56;100;100;49;35;19;81;100;100;9;74;29;100;-999;-999;-999;635241;2;1;6;6;5;4;4;1;1;4;962541837;34;1;11;3;;;;;;07/05/2020 22:05
75;75;42;18;71;42;34;31;68;80;75;79;38;0;80;-999;-999;-999;62;30;100;713425;1;6;3;3;2;2;1;4;3;2;615347982;21;1;11;-999;;;;;;07/05/2020 22:06
0;100;100;1;0;100;3;99;95;100;100;100;0;100;100;100;0;100;-999;-999;-999;612345;2;5;5;5;4;4;4;1;4;4;391276584;28;1;11;-999;;;;;;07/05/2020 22:06
0;100;100;71;73;100;100;100;76;100;100;100;100;100;83;60;37;100;-999;-999;-999;351246;4;3;5;6;4;4;4;1;4;4;268397415;23;1;11;3;;;;;;07/05/2020 22:06
61;17;94;2;100;35;94;100;73;23;81;97;17;81;74;-999;-999;-999;78;0;100;153247;3;4;6;4;6;7;6;5;1;5;758163942;22;2;11;-999;48;22;27;30;32;07/05/2020 22:07
51;48;76;33;56;62;84;75;66;74;71;85;19;90;9;80;100;54;-999;-999;-999;532416;4;1;4;2;1;3;5;3;4;5;325179846;21;2;11;-999;;;;;;07/05/2020 22:07
72;51;61;91;66;40;91;89;35;62;40;73;67;56;60;15;37;85;-999;-999;-999;613254;2;3;2;6;2;5;3;3;4;5;921873654;20;1;11;-999;31;38;19;29;31;07/05/2020 22:07
0;100;100;0;0;100;100;96;0;0;100;48;0;100;100;-999;-999;-999;0;100;100;724351;1;1;4;4;4;1;1;5;1;1;921786543;36;1;11;-999;;;;;;07/05/2020 22:08
10;90;100;100;100;63;100;100;23;80;38;100;100;100;100;-999;-999;-999;42;0;100;524317;3;5;5;7;6;3;5;7;5;5;198736524;19;1;11;-999;39;26;32;30;19;07/05/2020 22:09
75;67;18;0;98;0;100;84;16;50;80;91;0;100;0;100;29;96;-999;-999;-999;123546;4;1;4;5;3;5;3;7;3;5;485392617;42;2;11;-999;;;;;;07/05/2020 22:09
23;75;73;35;64;37;32;65;33;71;72;35;35;59;44;-999;-999;-999;5;70;71;714352;1;1;2;4;3;2;1;1;2;2;386725914;25;1;11;-999;44;36;31;26;28;07/05/2020 22:09
31;31;100;100;100;74;100;100;100;100;100;83;86;65;97;-999;-999;-999;0;100;100;315427;3;1;5;7;7;5;2;1;1;4;345926871;23;1;11;-999;26;24;30;32;35;07/05/2020 22:10
29;73;47;75;86;76;90;92;73;70;27;86;29;88;26;71;34;100;-999;-999;-999;642153;2;5;5;3;3;4;3;5;3;3;258794136;24;2;11;-999;;;;;;07/05/2020 22:10
0;100;100;78;57;100;0;57;100;100;100;100;20;36;100;100;63;100;-999;-999;-999;253416;4;2;4;7;7;6;1;2;4;4;964823751;27;1;11;-999;;;;;;07/05/2020 22:11
86;84;88;31;67;27;73;68;58;100;100;18;71;27;51;36;16;100;-999;-999;-999;645321;2;6;3;6;5;6;6;5;4;6;758936124;30;1;11;3;39;30;33;32;30;07/05/2020 22:11
0;62;92;99;99;33;30;73;100;3;100;99;30;68;98;34;21;97;-999;-999;-999;621435;2;3;3;5;2;4;2;6;3;3;738159246;25;1;11;-999;;;;;;07/05/2020 22:12
78;86;100;23;100;76;0;73;100;100;100;100;0;100;0;-999;-999;-999;0;100;100;351427;3;7;1;5;2;2;3;3;2;1;534781926;38;2;11;-999;40;31;29;32;17;07/05/2020 22:12
100;100;100;100;100;0;0;100;0;0;0;0;0;100;100;-999;-999;-999;100;100;100;315247;3;1;1;1;1;1;4;1;7;7;192387645;21;5;11;-999;;;;;;07/05/2020 22:13
68;29;83;100;80;18;22;65;26;100;100;26;0;44;83;100;75;74;-999;-999;-999;625314;2;6;5;6;2;7;6;6;6;6;921347685;32;2;11;-999;43;33;24;35;19;07/05/2020 22:13
5;96;26;90;100;2;85;63;100;99;100;100;1;100;19;-999;-999;-999;2;100;100;341257;3;7;7;6;4;7;1;1;1;1;762143859;32;1;11;-999;30;29;15;34;23;07/05/2020 22:13
26;83;100;42;52;91;72;72;90;82;62;98;77;53;100;56;25;99;-999;-999;-999;514326;4;1;2;4;5;4;5;2;5;4;681523497;24;1;11;-999;;;;;;07/05/2020 22:13
0;100;100;0;100;100;100;100;0;100;100;100;100;100;0;-999;-999;-999;0;96;100;742531;1;4;7;7;7;7;1;1;1;1;623581794;22;1;11;-999;;;;;;07/05/2020 22:13
37;94;32;94;98;52;4;100;51;50;82;54;97;100;49;52;50;50;-999;-999;-999;625143;2;5;3;5;5;3;4;1;1;4;935462817;32;1;11;-999;36;29;27;31;17;07/05/2020 22:14
38;36;100;92;90;100;100;93;10;66;21;78;8;81;97;-999;-999;-999;69;26;100;724513;1;2;2;2;1;3;3;5;2;3;156479238;39;1;11;-999;50;18;17;22;34;07/05/2020 22:14
19;74;100;74;64;100;100;100;70;100;28;100;74;66;67;0;26;100;-999;-999;-999;451236;4;6;3;7;4;3;1;1;1;2;518673492;30;1;11;3;45;28;25;27;34;07/05/2020 22:14
0;80;100;0;100;0;18;80;50;100;100;78;100;100;75;76;76;100;-999;-999;-999;652341;2;2;5;5;5;5;4;3;4;5;783541962;22;2;11;-999;36;22;16;24;30;07/05/2020 22:14
0;100;100;68;72;68;100;100;73;88;93;100;100;100;100;-999;-999;-999;30;81;100;135247;3;3;4;4;7;7;1;4;2;2;542673189;28;1;11;-999;;;;;;07/05/2020 22:15
0;100;100;0;100;0;100;100;71;100;100;22;100;100;100;100;100;100;-999;-999;-999;531246;4;5;2;2;5;3;3;5;5;3;416328975;28;1;11;-999;36;28;25;41;27;07/05/2020 22:15
1;98;97;69;70;71;38;100;55;100;100;100;2;100;98;-999;-999;-999;2;100;100;345127;3;4;4;4;1;2;1;2;4;4;768934512;37;2;11;-999;;;;;;07/05/2020 22:15
0;73;100;33;75;91;75;78;91;95;100;100;37;61;100;-999;-999;-999;0;100;100;135247;3;6;7;3;6;2;7;4;4;7;836729154;27;1;11;-999;;;;;;07/05/2020 22:15
32;71;100;50;51;49;77;72;100;100;100;100;30;38;72;-999;-999;-999;48;49;100;314527;3;5;4;4;3;4;3;1;4;3;158967234;33;2;11;-999;30;24;22;29;27;07/05/2020 22:15
22;89;100;100;100;100;71;100;14;89;89;21;0;100;0;-999;-999;-999;34;66;100;734125;1;1;1;5;2;1;2;2;1;3;635271489;31;1;11;3;35;34;35;40;28;07/05/2020 22:15
1;100;100;1;100;98;97;96;100;100;100;2;100;100;3;-999;-999;-999;0;100;100;125437;3;4;1;1;1;1;1;1;7;1;781269534;60;1;11;3;;;;;;07/05/2020 22:16
79;61;100;18;66;66;100;100;100;100;100;60;0;100;42;-999;-999;-999;0;100;100;542137;3;5;7;7;2;3;7;5;6;7;128356749;24;1;11;-999;26;30;12;37;33;07/05/2020 22:17
74;66;86;26;63;63;22;55;70;76;78;67;19;75;64;76;64;89;-999;-999;-999;324156;4;2;2;5;2;6;2;3;2;5;359218674;48;2;236;-999;41;36;27;36;16;07/05/2020 22:18
0;100;0;100;100;0;29;100;51;0;100;1;100;100;60;-999;-999;-999;0;100;49;752413;1;7;1;6;1;7;1;1;1;1;823917546;50;1;11;-999;38;44;29;35;17;07/05/2020 22:19
0;100;0;100;100;0;100;100;99;100;100;100;0;99;100;100;100;100;-999;-999;-999;624513;2;3;5;7;5;5;1;1;1;1;763128495;22;1;11;-999;50;34;40;38;18;07/05/2020 22:19
12;86;100;33;81;16;100;74;0;55;62;70;0;88;99;-999;-999;-999;0;84;94;734521;1;6;4;5;7;5;3;2;7;1;916473852;19;2;11;-999;;;;;;07/05/2020 22:19
33;38;100;29;49;53;76;29;55;100;98;99;2;100;25;98;100;100;-999;-999;-999;645132;2;2;4;6;2;4;1;1;2;3;389561247;56;2;11;-999;;;;;;07/05/2020 22:19
72;100;100;18;100;79;99;25;65;0;100;98;30;100;100;-999;-999;-999;0;100;100;431527;3;6;3;3;7;5;3;1;1;3;598312647;32;2;11;-999;;;;;;07/05/2020 22:20
62;10;100;21;61;100;89;84;66;100;84;87;86;30;100;63;31;100;-999;-999;-999;652314;2;4;4;5;7;3;4;3;4;4;943162758;19;1;11;-999;39;29;27;34;28;07/05/2020 22:20
78;41;100;47;48;77;86;72;86;44;45;100;0;100;11;-999;-999;-999;1;87;79;423517;3;6;4;5;3;3;2;4;3;3;271584396;51;1;11;2;44;39;30;30;20;07/05/2020 22:20
0;100;0;100;100;22;0;100;15;0;100;19;100;100;0;47;100;100;-999;-999;-999;254316;4;1;1;1;1;7;1;1;1;1;195863427;23;1;11;-999;;;;;;07/05/2020 22:20
0;100;73;0;78;0;0;100;0;100;100;100;100;100;0;-999;-999;-999;0;100;33;735421;1;1;1;7;1;1;1;1;1;1;825674391;17;1;11;-999;;;;;;07/05/2020 22:21
0;100;100;0;54;100;0;50;50;0;0;100;0;100;0;-999;-999;-999;0;0;100;513247;3;1;3;5;1;4;1;1;1;4;136724598;29;1;11;-999;47;27;28;38;23;07/05/2020 22:21
88;84;81;11;84;83;22;84;45;19;82;57;62;73;100;-999;-999;-999;17;80;91;724351;1;1;1;1;1;1;2;1;1;2;527413896;43;1;11;-999;34;33;23;28;22;07/05/2020 22:22
0;85;85;41;59;84;26;67;70;0;86;100;82;68;91;-999;-999;-999;28;68;100;513247;3;1;3;6;3;6;3;6;2;4;354296178;35;1;11;-999;38;27;18;33;19;07/05/2020 22:23
0;79;100;69;70;35;38;60;37;100;36;82;27;39;72;-999;-999;-999;0;69;100;752341;1;1;1;5;5;5;1;3;1;1;492765138;31;1;11;3;34;32;30;33;24;07/05/2020 22:24
0;100;100;0;100;100;100;100;0;0;100;100;0;100;100;0;100;100;-999;-999;-999;624315;2;7;7;7;7;7;1;1;1;1;639187254;56;1;11;-999;;;;;;07/05/2020 22:25
0;100;34;100;100;0;87;80;87;100;100;100;0;100;0;-999;-999;-999;0;75;91;451237;3;7;3;6;6;7;3;4;4;5;683152497;28;2;11;-999;44;28;29;32;28;07/05/2020 22:25
1;90;62;30;73;65;100;100;60;100;100;100;100;100;79;70;69;99;-999;-999;-999;651243;2;5;4;7;7;7;2;1;1;2;514792863;23;1;11;-999;;;;;;07/05/2020 22:25
79;65;92;92;77;63;10;84;60;27;73;100;90;87;60;80;67;100;-999;-999;-999;521346;4;4;5;6;2;4;5;5;5;4;392817465;24;1;11;-999;45;29;22;28;34;07/05/2020 22:25
0;100;72;100;76;71;100;26;79;69;32;72;100;100;100;28;0;100;-999;-999;-999;451326;4;1;3;6;1;5;1;2;1;1;635719842;44;2;11;-999;;;;;;07/05/2020 22:26
8;84;100;89;91;100;100;97;79;78;73;100;100;100;100;100;100;100;-999;-999;-999;615432;2;3;4;2;3;4;5;3;6;4;879461253;36;1;11;-999;36;37;32;36;22;07/05/2020 22:26
100;100;98;100;100;0;100;100;0;97;100;5;100;100;54;-999;-999;-999;100;99;100;534127;3;7;7;7;4;7;7;7;1;1;376814295;40;2;11;-999;49;44;19;41;13;07/05/2020 22:27
23;82;73;100;100;28;1;100;71;1;100;0;1;100;77;-999;-999;-999;100;100;100;213457;3;3;5;5;2;3;5;1;1;2;261493758;22;3;11;-999;;;;;;07/05/2020 22:27
62;59;100;57;59;38;100;97;59;40;72;100;99;100;0;-999;-999;-999;2;98;100;341257;3;6;4;3;7;7;1;3;5;2;627315489;24;1;11;3;;;;;;07/05/2020 22:28
33;61;86;0;81;74;100;100;27;31;38;100;20;76;67;-999;-999;-999;38;100;28;721435;1;1;1;1;2;7;5;3;4;5;541938672;18;1;11;-999;;;;;;07/05/2020 22:28
100;100;0;0;100;0;0;100;0;100;100;0;100;99;5;100;100;100;-999;-999;-999;243156;4;4;4;7;1;7;1;7;4;1;862497135;18;2;11;3;;;;;;07/05/2020 22:29
25;81;100;0;100;23;98;100;50;100;100;100;0;100;44;-999;-999;-999;0;100;100;351247;3;1;1;2;1;1;1;2;1;1;547128639;48;1;11;-999;;;;;;07/05/2020 22:29
3;100;99;3;100;2;0;100;100;100;100;100;0;100;99;-999;-999;-999;0;1;100;251347;3;1;4;7;1;4;4;6;7;1;827549136;43;2;11;3;;;;;;07/05/2020 22:29
100;40;100;100;100;0;100;100;2;99;100;100;100;100;34;100;41;100;-999;-999;-999;152346;4;2;1;5;7;7;1;4;1;4;931526784;23;6;11;-999;;;;;;07/05/2020 22:30
